smiles,conductivity,temperature
CCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(CC)c1ccc(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)cc1.[Li+],-7.692308,45.25836573
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.067708,115.0472508
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.203125,105.6528013
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.380208,91.94901668
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.588542,78.55573766
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.75,67.01324434
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.916667,59.05726145
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.03125,52.15322327
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.15625,46.72655324
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.25,42.64382831
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.34375,38.41064466
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.411458,35.52674908
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.5,33.06203162
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.536458,30.99781584
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.588542,29.67695014
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.619792,28.36741655
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.651042,27.30440725
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.671875,26.36580275
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.6875,25.66564419
CCOCCCCOCCSCCCCSCOCCCCOCCSCCCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.739583,24.39050047
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.196213,110.316166
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.237522,108.9840121
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.387263,98.65111615
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.578313,85.48992265
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.800344,73.07298422
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.996558,63.24146817
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.187608,55.76923717
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.332186,49.56587352
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.471601,44.6378912
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.111876,40.24032232
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.168675,36.95877065
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.22031,34.35799213
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.271945,32.04226655
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.30809,30.23848531
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.344234,29.0477939
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.349398,27.98416159
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.375215,27.16202419
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.390706,26.46092525
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.41136,25.1839837
CCOCCOCCOCCOCCSCCSCCSCOCCOCCOCCOCCSCCSCCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.432014,24.37704446
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-5.601824,69.5569393
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-5.784195,59.6784326
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-5.993921,49.70152801
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-6.221884,39.92253139
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-6.458967,29.78483266
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-6.641337,19.81354303
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-6.176292,69.64857327
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-6.24924,59.93784759
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-6.495441,49.45770258
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-6.796353,39.54064358
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-7.106383,29.8564298
CCC(CC)(COCCC#N)COCC(CC)(COCCC#N)COCC(CC)(COC)COCCC#N.F[B-](F)(F)F.[Li+],-7.617021,19.74661277
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.536971831,90.46770541
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.663732394,80.40551121
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.801056338,70.01890496
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.975352113,59.8857003
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.144366197,50.01415097
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.376760563,40.04976429
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.64084507,29.94942688
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.035211268,90.30608097
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.198943662,80.40551121
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.352112676,70.16298647
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.521126761,60.02139678
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.758802817,50.01415097
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.001760563,40.10975806
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.308098592,29.83711663
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-3.961267606,90.14460014
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.151408451,80.0237462
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.341549296,69.94690955
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.573943662,60.0892865
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.86443662,50.01415097
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.133802817,39.86992079
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.492957746,29.89326135
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.14084507,90.06391352
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.346830986,80.25270621
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.573943662,70.01890496
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.827464789,60.15720389
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.133802817,49.88648215
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.450704225,39.86992079
CCCCOC(=O)OCCCCCOC(=O)CC(CCCOC(=O)OCCCCCOC(=O)CC(C)c1ccccc1)c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.915492958,30.06182041
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.077087794,91.03385319
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.265524625,80.31015991
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.445396146,70.53130395
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.69379015,60.13133936
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.933618844,50.2443797
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.207708779,40.19017696
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.627408994,30.22450897
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.69379015,90.66179409
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.839400428,80.54420074
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.04496788,70.64190131
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.267665953,60.44354671
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.516059957,50.14651485
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.773019272,40.28210601
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.209850107,30.1383842
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.156316916,90.78572929
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.310492505,80.4271416
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.524625268,70.1999384
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.74732334,60.54774585
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.021413276,50.34230381
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.389721627,40.09830181
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.843683084,30.22450897
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.344753747,90.41417673
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.498929336,80.4271416
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.704496788,70.31032256
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.927194861,60.13133936
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.218415418,50.34230381
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.60385439,40.28210601
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-6.989293362,30.31068267
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-3.715705765,89.98806098
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-3.922465209,80.0655948
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.129224652,70.00312399
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.383697813,59.9738215
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.765407555,50.02073171
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.226640159,39.44215571
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.568588469,29.96695739
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-3.532803181,89.49112213
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-3.699801193,79.83035298
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-3.96222664,70.22544542
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.168986083,59.9738215
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.447316103,50.11928942
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.7972167,39.99623338
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-5.178926441,29.7936982
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-3.970178926,89.73942143
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.184890656,79.71284953
CCC(C)(CC(C)(CC(C)(C)C(=O)OC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C(=O)OC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],-4.335984095,69.44857789
